Processo;Memo;Data;Serviço;Mídia;Tipo;Competência;Agência;NF;Subcontratado;NF; Bruto PI ; Bruto PUP ; Comisão/B. Cálculo ; IR ; ISS ; Líquido ;PP;Data Pagtº;RPP;RPNP;local;Data;Relatório;Campanha
 71 ;569;14/08/2018;Veiculação;TV;Normal;jun/18;Binder;2688;Bandeirantes;27275; 16.407,54 ;; 2.590,66 ; 38,86 ; 129,53 ; 16.239,15 ;1363;23/08/2018; Não ; Não ; Coorfin ;17/08/2018;494;Prestação de Contas 03
 71 ;569;14/08/2018;Veiculação;Internet;Alternativo;jun/18;Binder;2690;Site abracodf.com.br;2; 2.565,00 ;; 405,00 ; 6,08 ; 20,25 ; 2.538,68 ;1363;23/08/2018; Não ; Não ; Coorfin ;17/08/2018;494;Prestação de Contas 03
 71 ;572;15/08/2018;Veiculação;Rádio;Normal;jun/18;Binder;2629;Globo FM;1161; 7.975,44 ;; 1.259,28 ; 18,89 ; 62,96 ; 7.893,59 ;1363;23/08/2018; Não ; Não ; Coorfin ;17/08/2018;494;Prestação de Contas 03
 71 ;573;16/08/2018;Veiculação;Alternativa;Normal;jun/18;Binder;2567;Look Indoor;613; 16.572,75 ;; 2.616,75 ; 39,25 ; 130,84 ; 16.402,66 ;1364;23/08/2018; Não ; Não ; Coorfin ;20/08/2018;495;Prestação de Contas 03
 71 ;573;16/08/2018;Veiculação;TV;Normal;jun/18;Binder;2588;Canção Nova;692; 10.090,04 ;; 1.593,16 ; 23,90 ; 79,66 ; 9.986,48 ;1364;23/08/2018; Não ; Não ; Coorfin ;20/08/2018;495;Prestação de Contas 03
71;574;21/08/2018;Veiculação;Jornal;Alternativo;jun/18;Binder;2595;de Vicente Pires;2; 7.410,00 ;; 1.170,00 ; 17,55 ; 58,50 ; 7.333,95 ;1368;14/09/2018; Não ; Não ; Coorfin ;23/08/2018;496;Prestação de Contas 03
71;575;22/08/2018;Veiculação;Rádio;Normal;jun/18;Binder;2723;Paranoá FM;28; 2.565,00 ;; 405,00 ; 6,08 ; 20,25 ; 2.538,68 ;1368;14/09/2018; Não ; Não ; Coorfin ;23/08/2018;496;Prestação de Contas 03
71;575;22/08/2018;Veiculação;Rádio;Normal;jun/18;Binder;2724;Transamérica FM;1657; 9.849,60 ;; 1.555,20 ; 23,33 ; 77,76 ; 9.748,51 ;1368;14/09/2018; Não ; Não ; Coorfin ;23/08/2018;496;Prestação de Contas 03
 65 ;576;22/08/2018;Veiculação;Internet;Alternativo;jun/18;Propeg;39964;Site tvcomunitariadf.com;82; 570,00 ;; 90,00 ; 1,35 ; 4,50 ; 564,15 ;1369;14/09/2018; Não ; Não ; Coorfin ;23/08/2018;497;Prestação de Contas 02
 65 ;576;22/08/2018;Veiculação;Revista;Normal;jun/18;Propeg;40370;ACDF em Ação;7; 8.550,00 ;; 1.350,00 ; 20,25 ; 67,50 ; 8.462,25 ;1369;14/09/2018; Não ; Não ; Coorfin ;23/08/2018;497;Prestação de Contas 02
 65 ;576;22/08/2018;Veiculação;Alternativa;Normal;mai/18;Propeg;40371;Cemusa;1704; 69.106,67 ;; 10.911,58 ; 163,67 ; 545,58 ; 68.397,42 ;1369;14/09/2018; Não ; Não ; Coorfin ;23/08/2018;497;Prestação de Contas 02
68;577;22/08/2018;Veiculação;Jornal;Alternativo;jun/18;Propeg;40206;Ceilandense;602;; 4.446,00 ; 702,00 ; 10,53 ; 35,10 ; 4.400,37 ;1370;14/09/2018; Não ; Não ; Coorfin ;23/08/2018;498;Atenção Básica Saúde
74;580;24/08/2018;Veiculação;Jornal;Normal;jun/18;Desigual;2888;DCI;91173; 2.457,38 ;; 388,00 ; 5,82 ; 19,40 ; 2.432,16 ;1389;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;499;Publicidade Legal
 73 ;579;24/08/2018;Veiculação;Jornal;Normal;jun/18;Desigual;2886;DCI;90784; 2.252,60 ;; 355,67 ; 5,34 ; 17,78 ; 2.229,48 ;1390;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;500;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2887;Correio Braziliense;103445; 2.086,66 ;; 329,48 ; 4,94 ; 16,47 ; 2.065,24 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2889;DCI;91748; 2.457,38 ;; 388,00 ; 5,82 ; 19,40 ; 2.432,16 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2890;Correio Braziliense;103471; 5.778,43 ;; 912,38 ; 13,69 ; 45,62 ; 5.719,13 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2891;Correio Braziliense;103469; 3.531,26 ;; 557,56 ; 8,36 ; 27,88 ; 3.495,02 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2892;Correio Braziliense;103467; 19.261,44 ;; 3.041,28 ; 45,62 ; 152,06 ; 19.063,76 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2893;Correio Braziliense;103472; 3.210,24 ;; 506,88 ; 7,60 ; 25,34 ; 3.177,29 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2894;Correio Braziliense;103892; 1.765,63 ;; 278,78 ; 4,18 ; 13,94 ; 1.747,51 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2895;Correio Braziliense;103891; 3.370,75 ;; 532,22 ; 7,98 ; 26,61 ; 3.336,16 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2896;Correio Braziliense;103917; 4.922,37 ;; 777,22 ; 11,66 ; 38,86 ; 4.871,85 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2897;Correio Braziliense;103901; 8.346,62 ;; 1.317,88 ; 19,77 ; 65,89 ; 8.260,96 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2898;Correio Braziliense;103890; 3.852,29 ;; 608,26 ; 9,12 ; 30,41 ; 3.812,75 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2899;Correio Braziliense;103444; 19.261,44 ;; 3.041,28 ; 45,62 ; 152,06 ; 19.063,76 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2900;de Brasília;109409; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2901;de Brasília;109384; 1.103,52 ;; 174,24 ; 2,61 ; 8,71 ; 1.092,19 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;581;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2902;de Brasília;109385; 2.344,98 ;; 370,26 ; 5,55 ; 18,51 ; 2.320,91 ;1623;14/09/2018; Não ; Não ; Coorfin ;24/08/2018;501;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2903;de Brasília;109387; 2.207,04 ;; 348,48 ; 5,23 ; 17,42 ; 2.184,39 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2904;de Brasília;109383; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2905;de Brasília;109286; 1.517,34 ;; 239,58 ; 3,59 ; 11,98 ; 1.501,77 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2906;de Brasília;109288; 2.069,10 ;; 326,70 ; 4,90 ; 16,34 ; 2.047,86 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2907;de Brasília;109283; 1.103,52 ;; 174,24 ; 2,61 ; 8,71 ; 1.092,19 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2908;de Brasília;109386; 1.517,34 ;; 239,58 ; 3,59 ; 11,98 ; 1.501,77 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2909;de Brasília;109287; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2910;de Brasília;109333; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2911;de Brasília;109285; 2.620,86 ;; 413,82 ; 6,21 ; 20,69 ; 2.593,96 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2912;de Brasília;109390; 1.517,34 ;; 239,58 ; 3,59 ; 11,98 ; 1.501,77 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2913;de Brasília;109388; 1.793,22 ;; 283,14 ; 4,25 ; 14,16 ; 1.774,82 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2914;de Brasília;109389; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2915;de Brasília;109410; 1.793,22 ;; 283,14 ; 4,25 ; 14,16 ; 1.774,82 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 80 ;583;24/08/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2916;Correio Braziliense;104449; 1.765,63 ;; 278,78 ; 4,18 ; 13,94 ; 1.747,51 ;1624;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;502;Publicidade Legal
 71 ;584;24/08/2018;Veiculação;Alternativa;Normal;jun/18;Binder;2715;Alumi Publicidades;1592; 6.460,00 ;; 1.020,00 ; 15,30 ; 51,00 ; 6.393,70 ;1625;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;503;Prestação de Contas 03
 71 ;584;24/08/2018;Veiculação;Alternativa;Normal;jun/18;Binder;2720;Fluxo Mídia;110; 22.121,39 ;; 3.492,85 ; 52,39 ; 174,64 ; 21.894,35 ;1625;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;503;Prestação de Contas 03
 71 ;586;27/08/2018;Veiculação;Jornal;Alternativo;jun/18;Binder;2733;Notícias de Brazlândia;105; 4.446,00 ;; 702,00 ; 10,53 ; 35,10 ; 4.400,37 ;1625;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;503;Prestação de Contas 03
 71 ;582;24/08/2018;Veiculação;TV;Normal;jul/18;Binder;2714;Viva;77787; 2.992,50 ;; 472,50 ; 7,09 ; 23,63 ; 2.961,79 ;1626;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;504;Prestação de Contas 03
 71 ;582;24/08/2018;Veiculação;TV;Normal;jul/18;Binder;2716;Globo News;55860; 2.717,00 ;; 429,00 ; 6,44 ; 21,45 ; 2.689,12 ;1626;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;504;Prestação de Contas 03
 71 ;582;24/08/2018;Veiculação;TV;Normal;jul/18;Binder;2717;GNT;77791; 2.562,62 ;; 404,62 ; 6,07 ; 20,23 ; 2.536,32 ;1626;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;504;Prestação de Contas 03
 71 ;582;24/08/2018;Veiculação;TV;Normal;jul/18;Binder;2718;Multishow;77783; 2.964,00 ;; 468,00 ; 7,02 ; 23,40 ; 2.933,58 ;1626;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;504;Prestação de Contas 03
 70 ;578;23/08/2018;Veiculação;Rádio;Normal;jun/18;Desigual;2784;Band News FM;7250/1806; 9.137,82 ;; 1.442,81 ; 21,64 ; 72,14 ; 9.044,04 ;1627;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;505;Programas de Rádio 06
80;585;24/08/2018;Veiculação;Jornal;Normal;jul/18;Desigual;2918;de Brasília;109284; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1628;14/09/2018; Não ; Não ; Coorfin ;27/08/2018;506;Publicidade Legal
71;587;27/08/2018;Veiculação;Alternativa;Normal;jun/18;Binder;2719;Look Painéis;7962; 6.959,36 ;; 1.098,85 ; 16,48 ; 54,94 ; 6.887,93 ;1629;14/09/2018; Não ; Não ; Coorfin ;28/08/2018;507;Prestação de Contas 03
71;587;27/08/2018;Veiculação;Alternativa;Normal;jun/18;Binder;2721;Eletromídia;772; 19.646,66 ;; 3.102,10 ; 46,53 ; 155,11 ; 19.445,02 ;1629;14/09/2018; Não ; Não ; Coorfin ;28/08/2018;507;Prestação de Contas 03
71;587;27/08/2018;Veiculação;Internet;Alternativo;jun/18;Binder;2737;Site liderrecantofm.com.br;42; 2.565,00 ;; 405,00 ; 6,08 ; 20,25 ; 2.538,68 ;1629;14/09/2018; Não ; Não ; Coorfin ;28/08/2018;507;Prestação de Contas 03
68;589;29/08/2018;Veiculação;Alternativa;Normal;jun/18;Propeg;40245;Destac Promoções;2869;; 47.384,86 ; 7.481,82 ; 112,23 ; 374,09 ; 46.898,54 ;1632;14/09/2018; Não ; Não ; Coorfin ;30/08/2018;508;Atenção Básica Saúde
65;588;29/08/2018;Veiculação;Jornal;Alternativo;mai/18;Propeg;40286;Viver Sports;96; 5.928,00 ;; 936,00 ; 14,04 ; 46,80 ; 5.867,16 ;1633;14/09/2018; Não ; Não ; Coorfin ;30/08/2018;509;Prestação de Contas 02
65;588;29/08/2018;Veiculação;Revista;Normal;jun/18;Propeg;39922;Veja;173715; 10.640,00 ;; 1.680,00 ; 25,20 ; 84,00 ; 10.530,80 ;1633;14/09/2018; Não ; Não ; Coorfin ;30/08/2018;509;Prestação de Contas 02
65;590;30/08/2018;Veiculação;Internet;Alternativo;jun/18;Propeg;40409;Site estacaodanoticia.com;614; 2.736,00 ;; 432,00 ; 6,48 ; 21,60 ; 2.707,92 ;1634;14/09/2018; Não ; Não ; Coorfin ;30/08/2018;510;Prestação de Contas 02
71;511;30/08/2018;Veiculação;Alternativa;Normal;jun/18;Binder;2689;Esfera Comunicação;228; 14.763,00 ;; 2.331,00 ; 34,97 ; 116,55 ; 14.611,49 ;1635;14/09/2018; Não ; Não ; Coorfin ;30/08/2018;511;Prestação de Contas 03
71;511;30/08/2018;Veiculação;Alternativa;Normal;jun/18;Binder;2722;TV Minuto;107; 22.439,68 ;; 3.543,10 ; 53,15 ; 177,16 ; 22.209,38 ;1635;14/09/2018; Não ; Não ; Coorfin ;30/08/2018;511;Prestação de Contas 03
 71 ;595;03/09/2018;Veiculação;Alternativa;Normal;jun/18;Binder;2735;Look Indoor;614; 7.082,25 ;; 1.118,25 ; 16,77 ; 55,91 ; 7.009,56 ;1637;14/09/2018; Não ; Não ; Coorfin ;03/09/2018;512;Prestação de Contas 03
 71 ;595;03/09/2018;Veiculação;Internet;Alternativo;jun/18;Binder;2742;Site ativa98.com.br;117; 2.850,00 ;; 450,00 ; 6,75 ; 22,50 ; 2.820,75 ;1637;14/09/2018; Não ; Não ; Coorfin ;03/09/2018;512;Prestação de Contas 03
 71 ;595;03/09/2018;Veiculação;Alternativa;Normal;jun/18;Binder;2744;Cemusa;1741; 44.466,66 ;; 7.021,05 ; 105,32 ; 351,05 ; 44.010,29 ;1637;14/09/2018; Não ; Não ; Coorfin ;03/09/2018;512;Prestação de Contas 03
 70 ;594;03/09/2018;Veiculação;Rádio;Normal;jun/18;Desigual;2917;Clube FM;26220; 25.717,15 ;; 4.060,61 ; 60,91 ; 203,03 ; 25.453,21 ;1638;14/09/2018; Não ; Não ; Coorfin ;03/09/2018;513;Programas de Rádio 06
 80 ;596;03/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2964;de Brasília;109411; 4.046,24 ;; 638,88 ; 9,58 ; 31,94 ; 4.004,71 ;1639;14/09/2018; Não ; Não ; Coorfin ;03/09/2018;514;Publicidade Legal
 23 ;593;03/09/2018;Veiculação;Rádio;Normal;fev/18;Propeg;40402;JK FM;8754; 3.534,00 ;; 558,00 ; 8,37 ; 27,90 ; 3.497,73 ;1640;14/09/2018; Não ; Não ; Coorfin ;03/09/2018;515;Rumo Certo 02
 10 ;592;03/09/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;39068;Site personamulher.com;28; 3.483,33 ;; 550,00 ; 8,25 ; 27,50 ; 3.447,58 ;1641;14/09/2018; Não ; Não ; Coorfin ;03/09/2018;516;Rumo Certo 01
 56 ;597;04/09/2018;Veiculação;Alternativa;Normal;abr/18;Binder;2481;Dipublic Mídia;270; 13.680,00 ;; 2.160,00 ; 32,40 ; 108,00 ; 13.539,60 ;1645;14/09/2018; Não ; Não ; Coorfin ;05/09/2018;517;Prestação de Contas 01
68;598;10/09/2018;Veiculação;Alternativa;Normal;jun/18;Propeg;40334;Open Ooh;114;; 33.345,00 ; 5.265,00 ; 78,98 ; 263,25 ; 33.002,78 ;1646;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;518;Atenção Básica Saúde
68;598;10/09/2018;Veiculação;Alternativa;Normal;jun/18;Propeg;40490;Dipublic Mídia;5;; 6.840,00 ; 1.080,00 ; 16,20 ; 54,00 ; 6.769,80 ;1646;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;518;Atenção Básica Saúde
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2923;Correio Braziliense;104053; 1.605,12 ;; 253,44 ; 3,80 ; 12,67 ; 1.588,65 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2924;de Brasília;109454; 2.069,10 ;; 326,70 ; 4,90 ; 16,34 ; 2.047,86 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2925;de Brasília;109485; 2.620,86 ;; 413,82 ; 6,21 ; 20,69 ; 2.593,96 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2926;Correio Braziliense;104052; 1.605,12 ;; 253,44 ; 3,80 ; 12,67 ; 1.588,65 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2928;de Brasília;109452; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2929;Correio Braziliense;104039; 1.444,61 ;; 228,10 ; 3,42 ; 11,41 ; 1.429,78 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2930;Correio Braziliense;103952; 4.922,37 ;; 777,22 ; 11,66 ; 38,86 ; 4.871,85 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2931;de Brasília;109520; 965,58 ;; 152,46 ; 2,29 ; 7,62 ; 955,67 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2932;de Brasília;109519; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2933;Correio Braziliense;104072; 5.778,43 ;; 912,38 ; 13,69 ; 45,62 ; 5.719,13 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2941;Correio Braziliense;104141; 2.568,19 ;; 405,50 ; 6,08 ; 20,28 ; 2.541,83 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2943;Correio Braziliense;104140; 8.346,62 ;; 1.317,88 ; 19,77 ; 65,89 ; 8.260,96 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2944;de Brasília;109518; 1.517,34 ;; 239,58 ; 3,59 ; 11,98 ; 1.501,77 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2957;DCI;92797; 5.529,11 ;; 873,01 ; 13,10 ; 43,65 ; 5.472,36 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2965;de Brasília;109487; 1.793,22 ;; 283,14 ; 4,25 ; 14,16 ; 1.774,82 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2920;de Brasília;109429; 1.103,52 ;; 174,24 ; 2,61 ; 8,71 ; 1.092,19 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2921;de Brasília;109453; 3.310,56 ;; 522,72 ; 7,84 ; 26,14 ; 3.276,58 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
 5501/2018-06 ;7-SEI;06/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2922;de Brasília;109486; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1647;14/09/2018; Não ; Não ; Coorfin ;10/09/2018;1SEI;Publicidade Legal
5529/2018-35;8-SEI;10/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2919;de Brasília;109600; 3.310,56 ;; 522,72 ; 7,84 ; 26,14 ; 3.276,58 ;1649;11/10/2018; Não ; Não ; Coorfin ;10/09/2018;2SEI;Publicidade Legal
5529/2018-35;8-SEI;10/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2927;de Brasília;109601; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1649;11/10/2018; Não ; Não ; Coorfin ;10/09/2018;2SEI;Publicidade Legal
5529/2018-35;8-SEI;10/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2934;de Brasília;109626; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1649;11/10/2018; Não ; Não ; Coorfin ;10/09/2018;2SEI;Publicidade Legal
5529/2018-35;8-SEI;10/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2935;de Brasília;109627; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1649;11/10/2018; Não ; Não ; Coorfin ;10/09/2018;2SEI;Publicidade Legal
5529/2018-35;8-SEI;10/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2936;de Brasília;109595; 1.103,52 ;; 174,24 ; 2,61 ; 8,71 ; 1.092,19 ;1649;11/10/2018; Não ; Não ; Coorfin ;10/09/2018;2SEI;Publicidade Legal
5529/2018-35;8-SEI;10/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2937;de Brasília;109596; 1.517,34 ;; 239,58 ; 3,59 ; 11,98 ; 1.501,77 ;1649;11/10/2018; Não ; Não ; Coorfin ;10/09/2018;2SEI;Publicidade Legal
5529/2018-35;8-SEI;10/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2938;de Brasília;109599; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1649;11/10/2018; Não ; Não ; Coorfin ;10/09/2018;2SEI;Publicidade Legal
5529/2018-35;8-SEI;10/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2939;de Brasília;109598; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1649;11/10/2018; Não ; Não ; Coorfin ;10/09/2018;2SEI;Publicidade Legal
5529/2018-35;8-SEI;10/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2940;de Brasília;109597; 4.046,24 ;; 638,88 ; 9,58 ; 31,94 ; 4.004,71 ;1649;11/10/2018; Não ; Não ; Coorfin ;10/09/2018;2SEI;Publicidade Legal
5529/2018-35;8-SEI;10/09/2018;Veiculação;Jornal;Normal;ago/18;Desigual;2942;Correio Braziliense;104234; 1.444,61 ;; 228,10 ; 3,42 ; 11,41 ; 1.429,78 ;1649;11/10/2018; Não ; Não ; Coorfin ;10/09/2018;2SEI;Publicidade Legal
